Toothbrush ID,Village ID,Date,Number of Times Brushed,Total Time Brushed (s)
toothbrush13,village2,2023-09-22,2,207
toothbrush13,village2,2023-09-23,0,0
toothbrush13,village2,2023-09-24,0,0
toothbrush13,village2,2023-09-25,2,121
toothbrush13,village2,2023-09-26,0,0
toothbrush13,village2,2023-09-27,0,0
toothbrush13,village2,2023-09-28,0,0
toothbrush13,village2,2023-09-29,0,0
toothbrush13,village2,2023-09-30,1,62
toothbrush13,village2,2023-10-01,1,73
toothbrush13,village2,2023-10-02,1,42
toothbrush13,village2,2023-10-03,2,138
toothbrush13,village2,2023-10-04,0,0
toothbrush13,village2,2023-10-05,2,201
toothbrush13,village2,2023-10-06,2,92
toothbrush13,village2,2023-10-07,1,33
toothbrush13,village2,2023-10-08,0,0
toothbrush13,village2,2023-10-09,1,34
toothbrush13,village2,2023-10-10,2,203
toothbrush13,village2,2023-10-11,2,121
toothbrush13,village2,2023-10-12,1,82
toothbrush13,village2,2023-10-13,0,0
toothbrush13,village2,2023-10-14,2,205
toothbrush13,village2,2023-10-15,2,155
toothbrush13,village2,2023-10-16,0,0
toothbrush13,village2,2023-10-17,2,228
toothbrush13,village2,2023-10-18,0,0
toothbrush13,village2,2023-10-19,0,0
toothbrush13,village2,2023-10-20,0,0
toothbrush13,village2,2023-10-21,2,196
toothbrush13,village2,2023-10-22,1,88
toothbrush13,village2,2023-10-23,2,198
toothbrush13,village2,2023-10-24,0,0
toothbrush13,village2,2023-10-25,2,144
toothbrush13,village2,2023-10-26,0,0
toothbrush13,village2,2023-10-27,1,78
toothbrush13,village2,2023-10-28,1,34
toothbrush13,village2,2023-10-29,0,0
toothbrush13,village2,2023-10-30,0,0
toothbrush13,village2,2023-10-31,2,173
toothbrush13,village2,2023-11-01,0,0
toothbrush13,village2,2023-11-02,0,0
toothbrush13,village2,2023-11-03,0,0
toothbrush13,village2,2023-11-04,1,109
toothbrush13,village2,2023-11-05,0,0
toothbrush13,village2,2023-11-06,0,0
toothbrush13,village2,2023-11-07,0,0
toothbrush13,village2,2023-11-08,0,0
toothbrush13,village2,2023-11-09,0,0
toothbrush13,village2,2023-11-10,2,191
toothbrush13,village2,2023-11-11,0,0
toothbrush13,village2,2023-11-12,0,0
toothbrush13,village2,2023-11-13,2,146
toothbrush13,village2,2023-11-14,1,95
toothbrush13,village2,2023-11-15,2,139
toothbrush13,village2,2023-11-16,2,136
toothbrush13,village2,2023-11-17,1,92
toothbrush13,village2,2023-11-18,0,0
toothbrush13,village2,2023-11-19,2,71
toothbrush13,village2,2023-11-20,2,146
toothbrush13,village2,2023-11-21,2,206
toothbrush13,village2,2023-11-22,2,106
toothbrush13,village2,2023-11-23,2,106
toothbrush13,village2,2023-11-24,0,0
toothbrush13,village2,2023-11-25,0,0
toothbrush13,village2,2023-11-26,1,105
toothbrush13,village2,2023-11-27,2,152
toothbrush13,village2,2023-11-28,0,0
toothbrush13,village2,2023-11-29,1,64
toothbrush13,village2,2023-11-30,0,0
toothbrush13,village2,2023-12-01,0,0
toothbrush13,village2,2023-12-02,0,0
toothbrush13,village2,2023-12-03,0,0
toothbrush13,village2,2023-12-04,1,72
toothbrush13,village2,2023-12-05,0,0
toothbrush13,village2,2023-12-06,0,0
toothbrush13,village2,2023-12-07,1,85
toothbrush13,village2,2023-12-08,2,138
toothbrush13,village2,2023-12-09,0,0
toothbrush13,village2,2023-12-10,0,0
toothbrush13,village2,2023-12-11,1,32
toothbrush13,village2,2023-12-12,0,0
toothbrush13,village2,2023-12-13,1,47
toothbrush13,village2,2023-12-14,1,84
toothbrush13,village2,2023-12-15,0,0
toothbrush13,village2,2023-12-16,1,95
toothbrush13,village2,2023-12-17,0,0
toothbrush13,village2,2023-12-18,0,0
toothbrush13,village2,2023-12-19,2,118
toothbrush13,village2,2023-12-20,0,0
toothbrush13,village2,2023-12-21,1,89
toothbrush13,village2,2023-12-22,0,0
toothbrush13,village2,2023-12-23,0,0
toothbrush13,village2,2023-12-24,1,60
toothbrush13,village2,2023-12-25,1,114
toothbrush13,village2,2023-12-26,1,54
toothbrush13,village2,2023-12-27,1,86
toothbrush13,village2,2023-12-28,0,0
toothbrush13,village2,2023-12-29,1,94
toothbrush13,village2,2023-12-30,0,0
toothbrush13,village2,2023-12-31,2,143
toothbrush14,village2,2023-01-01,2,129
toothbrush14,village2,2023-01-02,1,54
toothbrush14,village2,2023-01-03,2,149
toothbrush14,village2,2023-01-04,1,74
toothbrush14,village2,2023-01-05,1,113
toothbrush14,village2,2023-01-06,0,0
toothbrush14,village2,2023-01-07,0,0
toothbrush14,village2,2023-01-08,2,149
toothbrush14,village2,2023-01-09,0,0
toothbrush14,village2,2023-01-10,1,56
toothbrush14,village2,2023-01-11,2,136
toothbrush14,village2,2023-01-12,1,109
toothbrush14,village2,2023-01-13,2,156
toothbrush14,village2,2023-01-14,1,111
toothbrush14,village2,2023-01-15,0,0
toothbrush14,village2,2023-01-16,0,0
toothbrush14,village2,2023-01-17,0,0
toothbrush14,village2,2023-01-18,2,202
toothbrush14,village2,2023-01-19,0,0
toothbrush14,village2,2023-01-20,0,0
toothbrush14,village2,2023-01-21,1,97
toothbrush14,village2,2023-01-22,0,0
toothbrush14,village2,2023-01-23,2,123
toothbrush14,village2,2023-01-24,0,0
toothbrush14,village2,2023-01-25,2,163
toothbrush14,village2,2023-01-26,0,0
toothbrush14,village2,2023-01-27,2,192
toothbrush14,village2,2023-01-28,1,39
toothbrush14,village2,2023-01-29,1,80
toothbrush14,village2,2023-01-30,1,34
toothbrush14,village2,2023-01-31,0,0
toothbrush14,village2,2023-02-01,1,112
toothbrush14,village2,2023-02-02,1,74
toothbrush14,village2,2023-02-03,1,40
toothbrush14,village2,2023-02-04,0,0
toothbrush14,village2,2023-02-05,1,58
toothbrush14,village2,2023-02-06,2,148
toothbrush14,village2,2023-02-07,0,0
toothbrush14,village2,2023-02-08,0,0
toothbrush14,village2,2023-02-09,0,0
toothbrush14,village2,2023-02-10,2,149
toothbrush14,village2,2023-02-11,0,0
toothbrush14,village2,2023-02-12,2,236
toothbrush14,village2,2023-02-13,0,0
toothbrush14,village2,2023-02-14,1,93
toothbrush14,village2,2023-02-15,2,223
toothbrush14,village2,2023-02-16,0,0
toothbrush14,village2,2023-02-17,2,174
toothbrush14,village2,2023-02-18,0,0
toothbrush14,village2,2023-02-19,1,58
toothbrush14,village2,2023-02-20,0,0
toothbrush14,village2,2023-02-21,0,0
toothbrush14,village2,2023-02-22,2,69
toothbrush14,village2,2023-02-23,2,133
toothbrush14,village2,2023-02-24,2,205
toothbrush14,village2,2023-02-25,0,0
toothbrush14,village2,2023-02-26,0,0
toothbrush14,village2,2023-02-27,0,0
toothbrush14,village2,2023-02-28,1,104
toothbrush14,village2,2023-03-01,0,0
toothbrush14,village2,2023-03-02,0,0
toothbrush14,village2,2023-03-03,0,0
toothbrush14,village2,2023-03-04,2,167
toothbrush14,village2,2023-03-05,1,75
toothbrush14,village2,2023-03-06,1,65
toothbrush14,village2,2023-03-07,2,116
toothbrush14,village2,2023-03-08,0,0
toothbrush14,village2,2023-03-09,0,0
toothbrush14,village2,2023-03-10,2,142
toothbrush14,village2,2023-03-11,0,0
toothbrush14,village2,2023-03-12,1,80
toothbrush14,village2,2023-03-13,1,84
toothbrush14,village2,2023-03-14,1,68
toothbrush14,village2,2023-03-15,2,141
toothbrush14,village2,2023-03-16,1,59
toothbrush14,village2,2023-03-17,2,114
toothbrush14,village2,2023-03-18,0,0
toothbrush14,village2,2023-03-19,1,100
toothbrush14,village2,2023-03-20,0,0
toothbrush14,village2,2023-03-21,2,185
toothbrush14,village2,2023-03-22,2,167
toothbrush14,village2,2023-03-23,2,147
toothbrush14,village2,2023-03-24,0,0
toothbrush14,village2,2023-03-25,0,0
toothbrush14,village2,2023-03-26,0,0
toothbrush14,village2,2023-03-27,0,0
toothbrush14,village2,2023-03-28,1,35
toothbrush14,village2,2023-03-29,2,224
toothbrush14,village2,2023-03-30,1,38
toothbrush14,village2,2023-03-31,2,115
toothbrush14,village2,2023-04-01,0,0
toothbrush14,village2,2023-04-02,1,44
toothbrush14,village2,2023-04-03,0,0
toothbrush14,village2,2023-04-04,1,35
toothbrush14,village2,2023-04-05,2,211
toothbrush14,village2,2023-04-06,0,0
toothbrush14,village2,2023-04-07,2,207
toothbrush14,village2,2023-04-08,1,106
toothbrush14,village2,2023-04-09,1,98
toothbrush14,village2,2023-04-10,2,146
toothbrush14,village2,2023-04-11,1,31
toothbrush14,village2,2023-04-12,1,52
toothbrush14,village2,2023-04-13,2,115
toothbrush14,village2,2023-04-14,2,153
toothbrush14,village2,2023-04-15,1,85
toothbrush14,village2,2023-04-16,2,105
toothbrush14,village2,2023-04-17,2,180
toothbrush14,village2,2023-04-18,1,90
toothbrush14,village2,2023-04-19,2,113
toothbrush14,village2,2023-04-20,2,208
toothbrush14,village2,2023-04-21,0,0
toothbrush14,village2,2023-04-22,0,0
toothbrush14,village2,2023-04-23,1,110
toothbrush14,village2,2023-04-24,1,34
toothbrush14,village2,2023-04-25,0,0
toothbrush14,village2,2023-04-26,0,0
toothbrush14,village2,2023-04-27,1,53
toothbrush14,village2,2023-04-28,1,89
toothbrush14,village2,2023-04-29,2,110
toothbrush14,village2,2023-04-30,2,87
toothbrush14,village2,2023-05-01,2,225
toothbrush14,village2,2023-05-02,0,0
toothbrush14,village2,2023-05-03,1,63
toothbrush14,village2,2023-05-04,1,115
toothbrush14,village2,2023-05-05,1,81
toothbrush14,village2,2023-05-06,1,32
toothbrush14,village2,2023-05-07,2,171
toothbrush14,village2,2023-05-08,2,169
toothbrush14,village2,2023-05-09,2,110
toothbrush14,village2,2023-05-10,2,148
toothbrush14,village2,2023-05-11,0,0
toothbrush14,village2,2023-05-12,0,0
toothbrush14,village2,2023-05-13,1,33
toothbrush14,village2,2023-05-14,2,127
toothbrush14,village2,2023-05-15,0,0
toothbrush14,village2,2023-05-16,2,154
toothbrush14,village2,2023-05-17,1,34
toothbrush14,village2,2023-05-18,2,236
toothbrush14,village2,2023-05-19,0,0
toothbrush14,village2,2023-05-20,2,154
toothbrush14,village2,2023-05-21,0,0
toothbrush14,village2,2023-05-22,0,0
toothbrush14,village2,2023-05-23,0,0
toothbrush14,village2,2023-05-24,2,157
toothbrush14,village2,2023-05-25,1,81
toothbrush14,village2,2023-05-26,2,208
toothbrush14,village2,2023-05-27,1,90
toothbrush14,village2,2023-05-28,0,0
toothbrush14,village2,2023-05-29,2,97
toothbrush14,village2,2023-05-30,1,81
toothbrush14,village2,2023-05-31,1,106
toothbrush14,village2,2023-06-01,1,47
toothbrush14,village2,2023-06-02,0,0
toothbrush14,village2,2023-06-03,1,89
toothbrush14,village2,2023-06-04,0,0
toothbrush14,village2,2023-06-05,2,171
toothbrush14,village2,2023-06-06,1,119
toothbrush14,village2,2023-06-07,0,0
toothbrush14,village2,2023-06-08,2,165
toothbrush14,village2,2023-06-09,2,104
toothbrush14,village2,2023-06-10,1,53
toothbrush14,village2,2023-06-11,0,0
toothbrush14,village2,2023-06-12,2,118
toothbrush14,village2,2023-06-13,2,184
toothbrush14,village2,2023-06-14,2,86
toothbrush14,village2,2023-06-15,2,152
toothbrush14,village2,2023-06-16,2,154
toothbrush14,village2,2023-06-17,2,99
toothbrush14,village2,2023-06-18,2,189
toothbrush14,village2,2023-06-19,2,167
toothbrush14,village2,2023-06-20,1,89
toothbrush14,village2,2023-06-21,1,68
toothbrush14,village2,2023-06-22,1,38
toothbrush14,village2,2023-06-23,1,108
toothbrush14,village2,2023-06-24,0,0
toothbrush14,village2,2023-06-25,0,0
toothbrush14,village2,2023-06-26,0,0
toothbrush14,village2,2023-06-27,2,205
toothbrush14,village2,2023-06-28,2,236
toothbrush14,village2,2023-06-29,1,99
toothbrush14,village2,2023-06-30,2,121
toothbrush14,village2,2023-07-01,2,182
toothbrush14,village2,2023-07-02,2,182
toothbrush14,village2,2023-07-03,2,184
toothbrush14,village2,2023-07-04,1,104
toothbrush14,village2,2023-07-05,1,83
toothbrush14,village2,2023-07-06,0,0
toothbrush14,village2,2023-07-07,0,0
toothbrush14,village2,2023-07-08,2,114
toothbrush14,village2,2023-07-09,1,76
toothbrush14,village2,2023-07-10,1,117
toothbrush14,village2,2023-07-11,0,0
toothbrush14,village2,2023-07-12,2,146
toothbrush14,village2,2023-07-13,2,206
toothbrush14,village2,2023-07-14,2,169
toothbrush14,village2,2023-07-15,2,139
toothbrush14,village2,2023-07-16,2,84
toothbrush14,village2,2023-07-17,2,185
toothbrush14,village2,2023-07-18,0,0
toothbrush14,village2,2023-07-19,1,109
toothbrush14,village2,2023-07-20,1,45
toothbrush14,village2,2023-07-21,0,0
toothbrush14,village2,2023-07-22,1,79
toothbrush14,village2,2023-07-23,0,0
toothbrush14,village2,2023-07-24,0,0
toothbrush14,village2,2023-07-25,2,80
toothbrush14,village2,2023-07-26,0,0
toothbrush14,village2,2023-07-27,2,105
toothbrush14,village2,2023-07-28,1,39
toothbrush14,village2,2023-07-29,2,168
toothbrush14,village2,2023-07-30,0,0
toothbrush14,village2,2023-07-31,0,0
toothbrush14,village2,2023-08-01,0,0
toothbrush14,village2,2023-08-02,1,113
toothbrush14,village2,2023-08-03,2,102
toothbrush14,village2,2023-08-04,0,0
toothbrush14,village2,2023-08-05,0,0
toothbrush14,village2,2023-08-06,2,130
toothbrush14,village2,2023-08-07,1,67
toothbrush14,village2,2023-08-08,1,33
toothbrush14,village2,2023-08-09,0,0
toothbrush14,village2,2023-08-10,0,0
toothbrush14,village2,2023-08-11,1,37
toothbrush14,village2,2023-08-12,2,140
toothbrush14,village2,2023-08-13,0,0
toothbrush14,village2,2023-08-14,1,53
toothbrush14,village2,2023-08-15,1,103
toothbrush14,village2,2023-08-16,2,78
toothbrush14,village2,2023-08-17,1,88
toothbrush14,village2,2023-08-18,1,91
toothbrush14,village2,2023-08-19,0,0
toothbrush14,village2,2023-08-20,2,161
toothbrush14,village2,2023-08-21,0,0
toothbrush14,village2,2023-08-22,1,107
toothbrush14,village2,2023-08-23,1,112
toothbrush14,village2,2023-08-24,2,207
toothbrush14,village2,2023-08-25,2,115
toothbrush14,village2,2023-08-26,0,0
toothbrush14,village2,2023-08-27,0,0
toothbrush14,village2,2023-08-28,1,70
toothbrush14,village2,2023-08-29,2,150
toothbrush14,village2,2023-08-30,0,0
toothbrush14,village2,2023-08-31,2,90
toothbrush14,village2,2023-09-01,2,129
toothbrush14,village2,2023-09-02,2,183
toothbrush14,village2,2023-09-03,1,93
toothbrush14,village2,2023-09-04,1,79
toothbrush14,village2,2023-09-05,1,99
toothbrush14,village2,2023-09-06,1,120
toothbrush14,village2,2023-09-07,0,0
toothbrush14,village2,2023-09-08,1,55
toothbrush14,village2,2023-09-09,2,145
toothbrush14,village2,2023-09-10,2,152
toothbrush14,village2,2023-09-11,2,127
toothbrush14,village2,2023-09-12,2,143
toothbrush14,village2,2023-09-13,2,160
toothbrush14,village2,2023-09-14,0,0
toothbrush14,village2,2023-09-15,1,79
toothbrush14,village2,2023-09-16,0,0
toothbrush14,village2,2023-09-17,1,48
toothbrush14,village2,2023-09-18,2,125
toothbrush14,village2,2023-09-19,2,146
toothbrush14,village2,2023-09-20,0,0
toothbrush14,village2,2023-09-21,0,0
toothbrush14,village2,2023-09-22,2,134
toothbrush14,village2,2023-09-23,0,0
toothbrush14,village2,2023-09-24,2,120
toothbrush14,village2,2023-09-25,1,58
toothbrush14,village2,2023-09-26,2,210
toothbrush14,village2,2023-09-27,1,114
toothbrush14,village2,2023-09-28,2,171
toothbrush14,village2,2023-09-29,2,187
toothbrush14,village2,2023-09-30,0,0
toothbrush14,village2,2023-10-01,1,74
toothbrush14,village2,2023-10-02,1,114
toothbrush14,village2,2023-10-03,2,172
toothbrush14,village2,2023-10-04,2,100
toothbrush14,village2,2023-10-05,0,0
toothbrush14,village2,2023-10-06,1,58
toothbrush14,village2,2023-10-07,0,0
toothbrush14,village2,2023-10-08,2,149
toothbrush14,village2,2023-10-09,2,174
toothbrush14,village2,2023-10-10,2,151
toothbrush14,village2,2023-10-11,0,0
toothbrush14,village2,2023-10-12,1,32
toothbrush14,village2,2023-10-13,1,109
toothbrush14,village2,2023-10-14,1,55
toothbrush14,village2,2023-10-15,0,0
toothbrush14,village2,2023-10-16,0,0
toothbrush14,village2,2023-10-17,1,103
toothbrush14,village2,2023-10-18,2,83
toothbrush14,village2,2023-10-19,2,165
toothbrush14,village2,2023-10-20,2,120
toothbrush14,village2,2023-10-21,1,57
toothbrush14,village2,2023-10-22,2,121
toothbrush14,village2,2023-10-23,1,62
toothbrush14,village2,2023-10-24,0,0
toothbrush14,village2,2023-10-25,0,0
toothbrush14,village2,2023-10-26,1,93
toothbrush14,village2,2023-10-27,1,78
toothbrush14,village2,2023-10-28,1,82
toothbrush14,village2,2023-10-29,2,148
toothbrush14,village2,2023-10-30,0,0
toothbrush14,village2,2023-10-31,1,118
toothbrush14,village2,2023-11-01,1,118
toothbrush14,village2,2023-11-02,2,110
toothbrush14,village2,2023-11-03,1,107
toothbrush14,village2,2023-11-04,2,131
toothbrush14,village2,2023-11-05,0,0
toothbrush14,village2,2023-11-06,2,144
toothbrush14,village2,2023-11-07,0,0
toothbrush14,village2,2023-11-08,0,0
toothbrush14,village2,2023-11-09,0,0
toothbrush14,village2,2023-11-10,0,0
toothbrush14,village2,2023-11-11,1,66
toothbrush14,village2,2023-11-12,0,0
toothbrush14,village2,2023-11-13,0,0
toothbrush14,village2,2023-11-14,0,0
toothbrush14,village2,2023-11-15,1,50
toothbrush14,village2,2023-11-16,0,0
toothbrush14,village2,2023-11-17,1,107
toothbrush14,village2,2023-11-18,0,0
toothbrush14,village2,2023-11-19,0,0
toothbrush14,village2,2023-11-20,0,0
toothbrush14,village2,2023-11-21,2,160
toothbrush14,village2,2023-11-22,1,78
toothbrush14,village2,2023-11-23,0,0
toothbrush14,village2,2023-11-24,2,133
toothbrush14,village2,2023-11-25,2,151
toothbrush14,village2,2023-11-26,0,0
toothbrush14,village2,2023-11-27,2,150
toothbrush14,village2,2023-11-28,1,85
toothbrush14,village2,2023-11-29,0,0
toothbrush14,village2,2023-11-30,0,0
toothbrush14,village2,2023-12-01,0,0
toothbrush14,village2,2023-12-02,2,132
toothbrush14,village2,2023-12-03,2,179
toothbrush14,village2,2023-12-04,2,199
toothbrush14,village2,2023-12-05,2,148
toothbrush14,village2,2023-12-06,1,93
toothbrush14,village2,2023-12-07,1,106
toothbrush14,village2,2023-12-08,0,0
toothbrush14,village2,2023-12-09,0,0
toothbrush14,village2,2023-12-10,0,0
toothbrush14,village2,2023-12-11,0,0
toothbrush14,village2,2023-12-12,0,0
toothbrush14,village2,2023-12-13,1,86
toothbrush14,village2,2023-12-14,0,0
toothbrush14,village2,2023-12-15,0,0
toothbrush14,village2,2023-12-16,1,103
toothbrush14,village2,2023-12-17,1,45
toothbrush14,village2,2023-12-18,0,0
toothbrush14,village2,2023-12-19,2,212
toothbrush14,village2,2023-12-20,0,0
toothbrush14,village2,2023-12-21,0,0
toothbrush14,village2,2023-12-22,0,0
toothbrush14,village2,2023-12-23,2,98
toothbrush14,village2,2023-12-24,2,168
toothbrush14,village2,2023-12-25,1,50
toothbrush14,village2,2023-12-26,1,97
toothbrush14,village2,2023-12-27,2,173
toothbrush14,village2,2023-12-28,2,95
toothbrush14,village2,2023-12-29,2,209
toothbrush14,village2,2023-12-30,0,0
toothbrush14,village2,2023-12-31,2,135
toothbrush15,village4,2023-01-01,2,100
toothbrush15,village4,2023-01-02,0,0
toothbrush15,village4,2023-01-03,0,0
toothbrush15,village4,2023-01-04,1,100
toothbrush15,village4,2023-01-05,1,54
toothbrush15,village4,2023-01-06,2,170
toothbrush15,village4,2023-01-07,0,0
toothbrush15,village4,2023-01-08,0,0
toothbrush15,village4,2023-01-09,0,0
toothbrush15,village4,2023-01-10,0,0
toothbrush15,village4,2023-01-11,1,48
toothbrush15,village4,2023-01-12,2,130
toothbrush15,village4,2023-01-13,1,41
toothbrush15,village4,2023-01-14,0,0
toothbrush15,village4,2023-01-15,0,0
toothbrush15,village4,2023-01-16,1,57
toothbrush15,village4,2023-01-17,1,69
toothbrush15,village4,2023-01-18,0,0
toothbrush15,village4,2023-01-19,2,134
toothbrush15,village4,2023-01-20,2,81
toothbrush15,village4,2023-01-21,0,0
toothbrush15,village4,2023-01-22,0,0
toothbrush15,village4,2023-01-23,2,180
